time,size1,density1,universe1,size2,density2,universe2
0.0135529,19391166,0.1,193911660,23656474,0.1,236564740
0.00020289,9756746,0.999,9766512,31985038,0.999,32017055
0.00552607,10167489,0.1,101674890,4542020,0.1,45420200
0.03368711,916334,0.01,91633400,31872543,0.01,3187254300
0.0958209,32881497,0.01,3288149700,21544066,0.01,2154406600
0.10575104,28011677,0.01,2801167700,32372030,0.01,3237203000
0.01505494,8880801,0.1,88808010,29297143,0.1,292971430
0.00212908,27942954,0.5,55885908,36895708,0.5,73791416
0.02961302,7754181,0.04,193854525,18326035,0.04,458150875
0.018013,18935413,0.1,189354130,33004308,0.1,330043080
9.394e-05,4797676,0.999,4802478,10374967,0.999,10385352
0.04576302,12983530,0.04,324588250,15420448,0.04,385511200
0.00033808,37157361,0.999,37194555,17847459,0.999,17865324
0.00031686,16918191,0.999,16935126,36194561,0.999,36230791
0.03228402,3869342,0.04,96733550,30928126,0.04,773203150
0.01783895,1487762,0.1,14877620,36596739,0.1,365967390
0.01399589,4429749,0.1,44297490,28333749,0.1,283337490
0.00035191,26504786,0.999,26531317,21060246,0.999,21081327
0.00155187,27965636,0.5,55931272,19857804,0.5,39715608
8.297e-05,1266032,0.999,1267299,29537083,0.999,29566649
0.020123,32476037,0.1,324760370,34205450,0.1,342054500
5.603e-05,1100516,0.5,2201032,1107073,0.5,2214146
0.00029492,3510312,0.5,7020624,5929752,0.5,11859504
0.00017619,34983605,0.999,35018623,7025701,0.999,7032733
0.01778507,7537256,0.04,188431400,6186784,0.04,154669600
0.00883198,2209979,0.01,220997900,2970254,0.01,297025400
0.02169108,23685972,0.1,236859720,38142153,0.1,381421530
0.022542,39396165,0.1,393961650,29042302,0.1,290423020
0.02292204,18094143,0.04,452353575,4126424,0.04,103160600
0.00016904,9498652,0.999,9508160,17433025,0.999,17450475
0.01482081,23671270,0.1,236712700,13544393,0.1,135443930
0.00167799,29175640,0.5,58351280,20303856,0.5,40607712
0.02083015,25039379,0.1,250393790,37454418,0.1,374544180
0.01076388,8503750,0.04,212593750,1917837,0.04,47945925
3.219e-05,6242479,0.999,6248727,974069,0.999,975044
0.01792002,33015410,0.1,330154100,16943162,0.1,169431620
0.02733421,25051184,0.04,626279600,3772025,0.04,94300625
0.01032901,5204329,0.01,520432900,1782511,0.01,178251100
0.01174617,17470462,0.1,174704620,20224518,0.1,202245180
0.05425906,13650517,0.01,1365051700,15803046,0.01,1580304600
0.01442599,22670001,0.1,226700010,24972373,0.1,249723730
0.01267004,25746984,0.1,257469840,703769,0.1,7037690
0.00038719,38458471,0.999,38496967,20015211,0.999,20035246
0.00032806,30133771,0.999,30163934,18775425,0.999,18794219
0.00074601,12729889,0.5,25459778,12031716,0.5,24063432
0.00027108,34921243,0.999,34956199,13494838,0.999,13508346
0.05488205,29554747,0.01,2955474700,8768357,0.01,876835700
0.08880496,24592594,0.01,2459259400,23840488,0.01,2384048800
0.00015807,14340021,0.999,14354375,6089964,0.999,6096060
0.10424495,38819926,0.04,970498150,38521874,0.04,963046850
0.00015283,6633113,0.999,6639752,29828665,0.999,29858523
0.00234699,35507617,0.5,71015234,37945670,0.5,75891340
0.00999808,17690039,0.1,176900390,7177484,0.1,71774840
0.00020814,11721114,0.999,11732846,20599652,0.999,20620272
0.01753092,30143175,0.1,301431750,28431407,0.1,284314070
0.00188398,35642134,0.5,71284268,18953577,0.5,37907154
0.00015402,31935923,0.999,31967890,5937223,0.999,5943166
0.02185321,34686579,0.1,346865790,37388903,0.1,373889030
0.00217509,38943740,0.5,77887480,26571158,0.5,53142316
0.07301497,15506988,0.01,1550698800,28544774,0.01,2854477400
0.0010891,20090395,0.5,40180790,13057613,0.5,26115226
0.00858903,3052909,0.01,305290900,1991770,0.01,199177000
0.00029993,16817940,0.999,16834774,28337166,0.999,28365531
0.01444411,24412364,0.1,244123640,20516444,0.1,205164440
0.10782981,25195993,0.01,2519599300,36894144,0.01,3689414400
0.00160503,20972643,0.5,41945286,27405627,0.5,54811254
0.0131619,16551293,0.1,165512930,22627362,0.1,226273620
0.02134395,38707447,0.1,387074470,19724523,0.1,197245230
0.01933193,28728047,0.1,287280470,32681908,0.1,326819080
0.07428813,22443161,0.04,561079025,34790813,0.04,869770325
0.06398106,9475524,0.01,947552400,38016956,0.01,3801695600
0.00166488,35358459,0.5,70716918,11971035,0.5,23942070
0.00331593,1753467,0.04,43836675,1045080,0.04,26127000
0.035882,5710638,0.04,142765950,31248862,0.04,781221550
0.06529307,23606568,0.04,590164200,23874468,0.04,596861700
0.01716685,942808,0.1,9428080,34962029,0.1,349620290
0.00032306,34403681,0.999,34438119,17013068,0.999,17030098
0.00144315,7951594,0.5,15903188,30228120,0.5,60456240
0.05654311,34164560,0.01,3416456000,8354187,0.01,835418700
0.01599693,28180712,0.1,281807120,18427199,0.1,184271990
0.01951909,9118882,0.1,91188820,37996961,0.1,379969610
8.488e-05,8735619,0.999,8744363,4245423,0.999,4249672
0.07149792,19888370,0.04,497209250,30034845,0.04,750871125
0.05632806,10060060,0.01,1006006000,26298222,0.01,2629822200
0.00113797,26021266,0.5,52042532,3758506,0.5,7517012
0.06969595,20046452,0.04,501161300,38677065,0.04,966926625
0.01802802,31276821,0.1,312768210,25191444,0.1,251914440
0.03575182,10638828,0.04,265970700,19086648,0.04,477166200
0.0100131,17855179,0.1,178551790,10859787,0.1,108597870
0.10652399,37719072,0.01,3771907200,21491895,0.01,2149189500
0.00130391,5185918,0.5,10371836,26492659,0.5,52985318
0.03171396,16869689,0.01,1686968900,4441300,0.01,444130000
0.00033808,39308369,0.999,39347716,17132542,0.999,17149691
0.01839614,34581164,0.1,345811640,8577654,0.1,85776540
0.03709483,24590119,0.01,2459011900,3352307,0.01,335230700
0.0003581,22041067,0.999,22063130,24330112,0.999,24354466
0.00987196,17463184,0.1,174631840,11815980,0.1,118159800
0.00156903,12352509,0.5,24705018,31909803,0.5,63819606
0.00026202,23597209,0.999,23620829,15220416,0.999,15235651
0.01968193,1339549,0.01,133954900,14797476,0.01,1479747600
0.00053191,36332383,0.999,36368751,27748856,0.999,27776632
0.00018096,8813397,0.999,8822219,25994169,0.999,26020189
0.00105,18860275,0.5,37720550,11544763,0.5,23089526
0.00080109,11221246,0.5,22442492,13563534,0.5,27127068
0.00011086,3647400,0.999,3651051,27277182,0.999,27304486
0.00015903,6431383,0.999,6437820,30206983,0.999,30237220
2.217e-05,6195604,0.999,6201805,399054,0.999,399453
0.0531311,26357657,0.04,658941425,16665215,0.04,416630375
0.00124097,30632022,0.5,61264044,497807,0.5,995614
0.00038385,22154721,0.999,22176897,36672866,0.999,36709575
0.00610399,208498,0.1,2084980,12833150,0.1,128331500
0.03380799,8416220,0.04,210405500,22477819,0.04,561945475
0.00145006,12572843,0.5,25145686,28494024,0.5,56988048
0.00029302,16678944,0.999,16695639,30687075,0.999,30717792
0.0368731,9894221,0.04,247355525,22606153,0.04,565153825
0.0016408,9434325,0.5,18868650,34166635,0.5,68333270
0.00108814,14020440,0.5,28040880,18681182,0.5,37362364
0.00594306,2858408,0.1,28584080,11663519,0.1,116635190
0.00492001,8448500,0.1,84485000,7918302,0.1,79183020
0.09236288,26790502,0.01,2679050200,24733581,0.01,2473358100
0.00153303,27154890,0.5,54309780,20264451,0.5,40528902
0.09422612,36702192,0.01,3670219200,19189845,0.01,1918984500
9.298e-05,34593756,0.999,34628384,1396309,0.999,1397706
0.05297709,13039377,0.04,325984425,34761256,0.04,869031400
0.09074306,39338070,0.04,983451750,31514728,0.04,787868200
0.00013995,36590302,0.999,36626928,4044430,0.999,4048478
0.02184081,6624367,0.1,66243670,38116739,0.1,381167390
0.03461409,23034273,0.01,2303427300,3847810,0.01,384781000
0.00169301,28760802,0.5,57521604,23541418,0.5,47082836
0.05427694,14195423,0.01,1419542300,15215867,0.01,1521586700
0.01479888,10541251,0.1,105412510,28352780,0.1,283527800
0.09653306,33080535,0.01,3308053500,21359857,0.01,2135985700
0.10444212,35424424,0.01,3542442400,25129088,0.01,2512908800
0.01916218,6567558,0.04,164188950,7794161,0.04,194854025
0.00174689,13112749,0.5,26225498,34957209,0.5,69914418
0.07853389,23640942,0.01,2364094200,19894398,0.01,1989439800
0.00059104,38293995,0.999,38332327,34932635,0.999,34967602
0.05933499,32859350,0.04,821483750,17484884,0.04,437122100
0.00205398,36900080,0.5,73800160,20869767,0.5,41739534
0.09320498,33018513,0.04,825462825,38093116,0.04,952327900
0.00148702,36126615,0.5,72253230,1834777,0.5,3669554
0.00900388,12181973,0.1,121819730,15560088,0.1,155600880
