time,large1,dense1,large2,dense2,copy_on_write,run_containers,amalgamation,gcc_optimization,avx_enabled,size1,universe1,size2,universe2
0.00999999,True,False,True,False,False,True,False,True,False,1048581,67109191,1048567,67108293
4.292e-05,True,True,True,True,False,True,True,True,False,1048583,1572881,1048573,1572865
0.00015306,True,True,True,False,True,True,False,True,True,1048578,1572871,1048576,67108864
0.00493598,True,True,True,True,False,False,False,True,False,1048568,1572861,1048582,1572883
0.00268102,True,True,True,False,True,False,True,True,True,1048581,1572872,1048584,67109385
0.00991607,True,False,True,False,True,False,False,True,False,1048583,67109316,1048567,67108296
0.0037291,True,False,True,False,True,False,True,True,False,1048571,67108544,1048566,67108225
0.00311995,True,False,True,True,False,False,False,True,False,1048581,67109191,1048569,1572862
0.00361204,True,False,True,False,True,False,True,True,True,1048580,67109125,1048575,67108804
0.00244188,True,False,True,True,True,False,False,True,False,1048578,67109002,1048575,1572863
4.196e-05,True,True,True,True,True,True,False,True,True,1048577,1572873,1048574,1572865
0.00254703,True,True,True,False,True,False,True,True,False,1048580,1572878,1048576,67108868
0.0007689,True,False,True,True,False,True,False,True,False,1048577,67108929,1048566,1572849
4.506e-05,True,True,True,True,True,True,False,True,False,1048573,1572865,1048578,1572874
5.388e-05,True,True,True,True,False,True,False,True,True,1048580,1572873,1048583,1572878
0.00578094,True,True,True,True,True,False,False,True,False,1048584,1572884,1048570,1572859
7.105e-05,True,True,True,True,True,True,True,True,False,1048582,1572877,1048581,1572877
0.0036881,True,False,True,False,False,False,False,True,True,1048585,67109441,1048582,67109252
0.0036521,True,False,True,False,True,True,True,True,True,1048578,67109001,1048566,67108228
3.505e-05,True,True,True,True,False,True,True,True,True,1048577,1572872,1048575,1572871
0.00490999,True,True,True,True,True,False,True,True,True,1048566,1572858,1048570,1572857
0.000108,True,False,True,True,True,True,True,True,False,1048578,67108994,1048582,1572873
0.00066781,True,False,True,True,False,True,True,True,False,1048567,67108297,1048575,1572867
0.00341105,True,False,True,False,True,True,False,True,True,1048571,67108547,1048568,67108359
0.00374293,True,False,True,True,False,False,False,True,True,1048585,67109449,1048568,1572862
4.101e-05,True,True,True,True,False,True,False,True,False,1048566,1572853,1048575,1572864
0.00337791,True,False,True,True,False,False,True,True,False,1048583,67109314,1048576,1572869
0.0048368,True,True,True,True,False,False,True,True,True,1048573,1572860,1048584,1572879
0.00258994,True,True,True,False,True,False,False,True,True,1048581,1572873,1048580,67109129
0.00469398,True,True,True,False,False,False,False,True,False,1048583,1572876,1048567,67108290
0.00511193,True,True,True,True,True,False,False,True,True,1048573,1572864,1048579,1572872
