time,size1,density1,universe1,size2,density2,universe2
0.0003438,21859066,0.999,21880946,26220271,0.999,26246517
0.00128984,30810352,0.5,61620704,28472354,0.5,56944708
0.09309101,39259527,0.04,981488175,39839124,0.04,995978100
0.10135412,33791790,0.04,844794750,33568903,0.04,839222575
0.02107406,8973538,0.04,224338450,9285658,0.04,232141450
0.00086188,10383874,0.5,20767748,25666771,0.5,51333542
0.01431203,21762122,0.1,217621220,32482621,0.1,324826210
0.00058198,11724779,0.5,23449558,17267765,0.5,34535530
0.00078201,23167627,0.5,46335254,8439082,0.5,16878164
0.03725481,5762296,0.01,576229600,27783554,0.01,2778355400
0.01479721,32239731,0.1,322397310,25968351,0.1,259683510
0.04554009,20730889,0.04,518272225,18939376,0.04,473484400
0.00058889,2737369,0.5,5474738,20744429,0.5,41488858
0.00018811,1783689,0.5,3567378,7192565,0.5,14385130
0.01058102,18140164,0.1,181401640,23764231,0.1,237642310
0.00058293,38703763,0.999,38742505,38598709,0.999,38637346
0.0345099,10913722,0.01,1091372200,11693864,0.01,1169386400
0.00050998,274751,0.5,549502,18749957,0.5,37499914
0.07175589,27918215,0.04,697955375,35958014,0.04,898950350
0.00128794,36297683,0.5,72595366,13016910,0.5,26033820
0.01781201,35425590,0.1,354255900,37769780,0.1,377697800
0.01545906,33780188,0.1,337801880,28660885,0.1,286608850
0.00023699,12811021,0.999,12823844,36096143,0.999,36132275
0.01289105,12410304,0.1,124103040,31341909,0.1,313419090
2.98e-05,3498255,0.999,3501756,1535238,0.999,1536774
0.04354787,10653707,0.01,1065370700,23270256,0.01,2327025600
