class,time,size1,density1,universe1,size2,density2,universe2
set,0.1341264247894287,5818855,0.1,58188550,410158,0.1,4101580
sortedset,2.933340549468994,5818855,0.1,58188550,410158,0.1,4101580
pyroaring,0.0009629726409912109,5818855,0.1,58188550,410158,0.1,4101580
sortedset,1.251359462738037,9014411,0.999,9023434,7717715,0.999,7725440
set,0.2149350643157959,9014411,0.999,9023434,7717715,0.999,7725440
pyroaring,0.00011754035949707031,9014411,0.999,9023434,7717715,0.999,7725440
cyroaring,4.839897155761719e-05,9014411,0.999,9023434,7717715,0.999,7725440
set,0.49179983139038086,8216709,0.1,82167090,3785387,0.1,37853870
cyroaring,0.00142669677734375,8216709,0.1,82167090,3785387,0.1,37853870
pyroaring,0.0015714168548583984,8216709,0.1,82167090,3785387,0.1,37853870
sortedset,7.770615816116333,8216709,0.1,82167090,3785387,0.1,37853870
set,0.24699878692626953,6147632,0.04,153690800,2017441,0.04,50436025
sortedset,5.680282354354858,6147632,0.04,153690800,2017441,0.04,50436025
pyroaring,0.004520893096923828,6147632,0.04,153690800,2017441,0.04,50436025
cyroaring,0.02342391014099121,6147632,0.04,153690800,2017441,0.04,50436025
set,0.10390257835388184,2723147,0.999,2725872,4308692,0.999,4313005
pyroaring,5.1021575927734375e-05,2723147,0.999,2725872,4308692,0.999,4313005
sortedset,0.5628118515014648,2723147,0.999,2725872,4308692,0.999,4313005
cyroaring,2.4557113647460938e-05,2723147,0.999,2725872,4308692,0.999,4313005
cyroaring,0.010098934173583984,7592179,0.04,189804475,676747,0.04,16918675
set,0.20681524276733398,7592179,0.04,189804475,676747,0.04,16918675
pyroaring,0.002945423126220703,7592179,0.04,189804475,676747,0.04,16918675
sortedset,5.449489116668701,7592179,0.04,189804475,676747,0.04,16918675
sortedset,2.188826560974121,3482473,0.5,6964946,8267509,0.5,16535018
pyroaring,0.00023484230041503906,3482473,0.5,6964946,8267509,0.5,16535018
set,0.28928184509277344,3482473,0.5,6964946,8267509,0.5,16535018
cyroaring,0.00023102760314941406,3482473,0.5,6964946,8267509,0.5,16535018
sortedset,0.7217719554901123,1710130,0.5,3420260,3595588,0.5,7191176
set,0.13715386390686035,1710130,0.5,3420260,3595588,0.5,7191176
pyroaring,0.0001125335693359375,1710130,0.5,3420260,3595588,0.5,7191176
cyroaring,0.00010514259338378906,1710130,0.5,3420260,3595588,0.5,7191176
set,0.09128618240356445,5536498,0.999,5542040,2784305,0.999,2787092
pyroaring,5.412101745605469e-05,5536498,0.999,5542040,2784305,0.999,2787092
cyroaring,2.765655517578125e-05,5536498,0.999,5542040,2784305,0.999,2787092
sortedset,0.7191526889801025,5536498,0.999,5542040,2784305,0.999,2787092
sortedset,5.744248867034912,5178283,0.1,51782830,4563137,0.1,45631370
pyroaring,0.0010967254638671875,5178283,0.1,51782830,4563137,0.1,45631370
set,0.34211158752441406,5178283,0.1,51782830,4563137,0.1,45631370
cyroaring,0.001016378402709961,5178283,0.1,51782830,4563137,0.1,45631370
sortedset,8.42225193977356,5385596,0.04,134639900,8732733,0.04,218318325
pyroaring,0.014258384704589844,5385596,0.04,134639900,8732733,0.04,218318325
set,0.58351731300354,5385596,0.04,134639900,8732733,0.04,218318325
cyroaring,0.06183791160583496,5385596,0.04,134639900,8732733,0.04,218318325
pyroaring,5.340576171875e-05,2766301,0.999,2769070,5395872,0.999,5401273
sortedset,0.6872220039367676,2766301,0.999,2769070,5395872,0.999,5401273
cyroaring,2.5987625122070312e-05,2766301,0.999,2769070,5395872,0.999,5401273
set,0.10922646522521973,2766301,0.999,2769070,5395872,0.999,5401273
pyroaring,0.00011610984802246094,9027209,0.999,9036245,7351149,0.999,7358507
cyroaring,4.9114227294921875e-05,9027209,0.999,9036245,7351149,0.999,7358507
set,0.20991086959838867,9027209,0.999,9036245,7351149,0.999,7358507
sortedset,2.1558871269226074,9027209,0.999,9036245,7351149,0.999,7358507
set,0.15417861938476562,1051362,0.01,105136200,2647391,0.01,264739100
cyroaring,0.009635210037231445,1051362,0.01,105136200,2647391,0.01,264739100
pyroaring,0.002907276153564453,1051362,0.01,105136200,2647391,0.01,264739100
sortedset,2.276024103164673,1051362,0.01,105136200,2647391,0.01,264739100
cyroaring,3.218650817871094e-05,4686070,0.999,4690760,4558359,0.999,4562921
sortedset,0.6193296909332275,4686070,0.999,4690760,4558359,0.999,4562921
pyroaring,7.581710815429688e-05,4686070,0.999,4690760,4558359,0.999,4562921
set,0.1193089485168457,4686070,0.999,4690760,4558359,0.999,4562921
set,0.2907538414001465,7675204,0.999,7682886,9726121,0.999,9735856
cyroaring,4.935264587402344e-05,7675204,0.999,7682886,9726121,0.999,9735856
pyroaring,0.00012350082397460938,7675204,0.999,7682886,9726121,0.999,9735856
sortedset,1.3036797046661377,7675204,0.999,7682886,9726121,0.999,9735856
cyroaring,3.600120544433594e-05,4675609,0.999,4680289,7652890,0.999,7660550
pyroaring,8.177757263183594e-05,4675609,0.999,4680289,7652890,0.999,7660550
set,0.1898515224456787,4675609,0.999,4680289,7652890,0.999,7660550
sortedset,0.7590804100036621,4675609,0.999,4680289,7652890,0.999,7660550
cyroaring,0.007945060729980469,1314233,0.04,32855825,701427,0.04,17535675
sortedset,1.071995496749878,1314233,0.04,32855825,701427,0.04,17535675
set,0.0632028579711914,1314233,0.04,32855825,701427,0.04,17535675
pyroaring,0.0012664794921875,1314233,0.04,32855825,701427,0.04,17535675
sortedset,11.207823991775513,8301911,0.1,83019110,4475220,0.1,44752200
set,0.5371220111846924,8301911,0.1,83019110,4475220,0.1,44752200
pyroaring,0.0016620159149169922,8301911,0.1,83019110,4475220,0.1,44752200
cyroaring,0.0014929771423339844,8301911,0.1,83019110,4475220,0.1,44752200
cyroaring,1.4543533325195312e-05,406846,0.999,407253,3398078,0.999,3401479
set,0.0416407585144043,406846,0.999,407253,3398078,0.999,3401479
sortedset,0.5319857597351074,406846,0.999,407253,3398078,0.999,3401479
pyroaring,2.2172927856445312e-05,406846,0.999,407253,3398078,0.999,3401479
cyroaring,0.0021512508392333984,9830441,0.1,98304410,9076831,0.1,90768310
sortedset,11.301244735717773,9830441,0.1,98304410,9076831,0.1,90768310
set,0.6693398952484131,9830441,0.1,98304410,9076831,0.1,90768310
pyroaring,0.0032515525817871094,9830441,0.1,98304410,9076831,0.1,90768310
sortedset,0.9506042003631592,2452209,0.5,4904418,1201515,0.5,2403030
cyroaring,8.749961853027344e-05,2452209,0.5,4904418,1201515,0.5,2403030
pyroaring,8.797645568847656e-05,2452209,0.5,4904418,1201515,0.5,2403030
set,0.07432770729064941,2452209,0.5,4904418,1201515,0.5,2403030
cyroaring,0.028760671615600586,3672820,0.04,91820500,2555303,0.04,63882575
pyroaring,0.0046236515045166016,3672820,0.04,91820500,2555303,0.04,63882575
set,0.24903488159179688,3672820,0.04,91820500,2555303,0.04,63882575
sortedset,4.612941741943359,3672820,0.04,91820500,2555303,0.04,63882575
cyroaring,0.013316154479980469,1058692,0.04,26467300,7728620,0.04,193215500
sortedset,6.156185626983643,1058692,0.04,26467300,7728620,0.04,193215500
pyroaring,0.0034966468811035156,1058692,0.04,26467300,7728620,0.04,193215500
set,0.3757283687591553,1058692,0.04,26467300,7728620,0.04,193215500
set,0.06740784645080566,3601033,0.5,7202066,749215,0.5,1498430
pyroaring,0.0001251697540283203,3601033,0.5,7202066,749215,0.5,1498430
cyroaring,0.00011324882507324219,3601033,0.5,7202066,749215,0.5,1498430
sortedset,0.6225132942199707,3601033,0.5,7202066,749215,0.5,1498430
set,0.3720214366912842,5421751,0.04,135543775,5037913,0.04,125947825
pyroaring,0.008777141571044922,5421751,0.04,135543775,5037913,0.04,125947825
cyroaring,0.05664873123168945,5421751,0.04,135543775,5037913,0.04,125947825
sortedset,6.953173398971558,5421751,0.04,135543775,5037913,0.04,125947825
cyroaring,0.00022459030151367188,5578347,0.5,11156694,6146272,0.5,12292544
set,0.34836792945861816,5578347,0.5,11156694,6146272,0.5,12292544
pyroaring,0.00020551681518554688,5578347,0.5,11156694,6146272,0.5,12292544
sortedset,2.1284968852996826,5578347,0.5,11156694,6146272,0.5,12292544
pyroaring,6.437301635742188e-05,735768,0.5,1471536,2080179,0.5,4160358
sortedset,0.3850586414337158,735768,0.5,1471536,2080179,0.5,4160358
set,0.06714820861816406,735768,0.5,1471536,2080179,0.5,4160358
cyroaring,5.936622619628906e-05,735768,0.5,1471536,2080179,0.5,4160358
set,0.07194638252258301,1100444,0.999,1101545,4439483,0.999,4443926
pyroaring,3.218650817871094e-05,1100444,0.999,1101545,4439483,0.999,4443926
cyroaring,1.7642974853515625e-05,1100444,0.999,1101545,4439483,0.999,4443926
sortedset,0.42215394973754883,1100444,0.999,1101545,4439483,0.999,4443926
sortedset,8.369290590286255,4536651,0.04,113416275,7397757,0.04,184943925
cyroaring,0.05129528045654297,4536651,0.04,113416275,7397757,0.04,184943925
set,0.5270953178405762,4536651,0.04,113416275,7397757,0.04,184943925
pyroaring,0.008527278900146484,4536651,0.04,113416275,7397757,0.04,184943925
cyroaring,2.3365020751953125e-05,1769528,0.999,1771299,5184989,0.999,5190179
sortedset,0.647697925567627,1769528,0.999,1771299,5184989,0.999,5190179
set,0.08645820617675781,1769528,0.999,1771299,5184989,0.999,5190179
pyroaring,4.291534423828125e-05,1769528,0.999,1771299,5184989,0.999,5190179
cyroaring,1.7404556274414062e-05,2996216,0.999,2999215,805727,0.999,806533
sortedset,0.28844738006591797,2996216,0.999,2999215,805727,0.999,806533
set,0.041429996490478516,2996216,0.999,2999215,805727,0.999,806533
pyroaring,2.6941299438476562e-05,2996216,0.999,2999215,805727,0.999,806533
pyroaring,0.0003044605255126953,6439212,0.5,12878424,9907903,0.5,19815806
cyroaring,0.00032830238342285156,6439212,0.5,12878424,9907903,0.5,19815806
sortedset,3.0547239780426025,6439212,0.5,12878424,9907903,0.5,19815806
set,0.4184727668762207,6439212,0.5,12878424,9907903,0.5,19815806
sortedset,6.744292974472046,1002504,0.04,25062600,8907121,0.04,222678025
cyroaring,0.015981435775756836,1002504,0.04,25062600,8907121,0.04,222678025
pyroaring,0.0037488937377929688,1002504,0.04,25062600,8907121,0.04,222678025
set,0.3979804515838623,1002504,0.04,25062600,8907121,0.04,222678025
sortedset,1.9518303871154785,492333,0.5,984666,8690397,0.5,17380794
cyroaring,0.0005526542663574219,492333,0.5,984666,8690397,0.5,17380794
pyroaring,0.0002040863037109375,492333,0.5,984666,8690397,0.5,17380794
set,0.18508028984069824,492333,0.5,984666,8690397,0.5,17380794
pyroaring,8.654594421386719e-05,5235554,0.999,5240794,7203313,0.999,7210523
sortedset,0.7439768314361572,5235554,0.999,5240794,7203313,0.999,7210523
cyroaring,3.7670135498046875e-05,5235554,0.999,5240794,7203313,0.999,7210523
set,0.19600605964660645,5235554,0.999,5240794,7203313,0.999,7210523
cyroaring,0.02283000946044922,8817073,0.01,881707300,1955944,0.01,195594400
sortedset,7.950052499771118,8817073,0.01,881707300,1955944,0.01,195594400
set,0.3211541175842285,8817073,0.01,881707300,1955944,0.01,195594400
pyroaring,0.009806394577026367,8817073,0.01,881707300,1955944,0.01,195594400
pyroaring,0.018425464630126953,7442742,0.01,744274200,9043046,0.01,904304600
set,0.6714911460876465,7442742,0.01,744274200,9043046,0.01,904304600
sortedset,12.229741334915161,7442742,0.01,744274200,9043046,0.01,904304600
cyroaring,0.07199430465698242,7442742,0.01,744274200,9043046,0.01,904304600
sortedset,1.7512214183807373,5803179,0.5,11606358,2842694,0.5,5685388
set,0.17569684982299805,5803179,0.5,11606358,2842694,0.5,5685388
cyroaring,0.0001933574676513672,5803179,0.5,11606358,2842694,0.5,5685388
pyroaring,0.0001800060272216797,5803179,0.5,11606358,2842694,0.5,5685388
pyroaring,0.0054781436920166016,4018414,0.04,100460350,3076160,0.04,76904000
sortedset,5.189760446548462,4018414,0.04,100460350,3076160,0.04,76904000
cyroaring,0.03669381141662598,4018414,0.04,100460350,3076160,0.04,76904000
set,0.2868828773498535,4018414,0.04,100460350,3076160,0.04,76904000
set,0.10093402862548828,2404527,0.999,2406933,4785698,0.999,4790488
pyroaring,4.839897155761719e-05,2404527,0.999,2406933,4785698,0.999,4790488
sortedset,0.6341185569763184,2404527,0.999,2406933,4785698,0.999,4790488
cyroaring,2.5033950805664062e-05,2404527,0.999,2406933,4785698,0.999,4790488
sortedset,4.769743919372559,5959765,0.1,59597650,3719524,0.1,37195240
set,0.29767918586730957,5959765,0.1,59597650,3719524,0.1,37195240
cyroaring,0.0010807514190673828,5959765,0.1,59597650,3719524,0.1,37195240
pyroaring,0.0011467933654785156,5959765,0.1,59597650,3719524,0.1,37195240
pyroaring,4.8160552978515625e-05,8995190,0.999,9004194,1950127,0.999,1952079
cyroaring,3.123283386230469e-05,8995190,0.999,9004194,1950127,0.999,1952079
set,0.11580300331115723,8995190,0.999,9004194,1950127,0.999,1952079
sortedset,1.109889268875122,8995190,0.999,9004194,1950127,0.999,1952079
set,0.20010900497436523,4423725,0.5,8847450,4452141,0.5,8904282
cyroaring,0.0001723766326904297,4423725,0.5,8847450,4452141,0.5,8904282
sortedset,1.7147409915924072,4423725,0.5,8847450,4452141,0.5,8904282
pyroaring,0.00015878677368164062,4423725,0.5,8847450,4452141,0.5,8904282
cyroaring,0.007761716842651367,924127,0.01,92412700,890969,0.01,89096900
set,0.07080650329589844,924127,0.01,92412700,890969,0.01,89096900
pyroaring,0.001886606216430664,924127,0.01,92412700,890969,0.01,89096900
sortedset,1.0570218563079834,924127,0.01,92412700,890969,0.01,89096900
cyroaring,0.010999679565429688,901524,0.04,22538100,5057254,0.04,126431350
set,0.2385249137878418,901524,0.04,22538100,5057254,0.04,126431350
sortedset,4.27279806137085,901524,0.04,22538100,5057254,0.04,126431350
pyroaring,0.002498626708984375,901524,0.04,22538100,5057254,0.04,126431350
set,0.3523857593536377,4979368,0.5,9958736,7735238,0.5,15470476
pyroaring,0.00023031234741210938,4979368,0.5,9958736,7735238,0.5,15470476
sortedset,2.299391984939575,4979368,0.5,9958736,7735238,0.5,15470476
cyroaring,0.00024580955505371094,4979368,0.5,9958736,7735238,0.5,15470476
cyroaring,0.00031065940856933594,7176102,0.5,14352204,8754779,0.5,17509558
sortedset,2.9545066356658936,7176102,0.5,14352204,8754779,0.5,17509558
pyroaring,0.00028586387634277344,7176102,0.5,14352204,8754779,0.5,17509558
set,0.43008852005004883,7176102,0.5,14352204,8754779,0.5,17509558
pyroaring,3.7670135498046875e-05,1287467,0.999,1288755,7327896,0.999,7335231
cyroaring,2.1457672119140625e-05,1287467,0.999,1288755,7327896,0.999,7335231
set,0.11475849151611328,1287467,0.999,1288755,7327896,0.999,7335231
sortedset,0.6499826908111572,1287467,0.999,1288755,7327896,0.999,7335231
sortedset,2.6796367168426514,9794583,0.5,19589166,3575809,0.5,7151618
set,0.25313329696655273,9794583,0.5,19589166,3575809,0.5,7151618
cyroaring,0.0003046989440917969,9794583,0.5,19589166,3575809,0.5,7151618
pyroaring,0.0003211498260498047,9794583,0.5,19589166,3575809,0.5,7151618
pyroaring,0.000858306884765625,1513973,0.1,15139730,5227596,0.1,52275960
set,0.2760956287384033,1513973,0.1,15139730,5227596,0.1,52275960
cyroaring,0.0007550716400146484,1513973,0.1,15139730,5227596,0.1,52275960
sortedset,4.3969666957855225,1513973,0.1,15139730,5227596,0.1,52275960
pyroaring,0.008183479309082031,1932242,0.01,193224200,9369564,0.01,936956400
sortedset,9.011066198348999,1932242,0.01,193224200,9369564,0.01,936956400
set,0.4501936435699463,1932242,0.01,193224200,9369564,0.01,936956400
cyroaring,0.020609378814697266,1932242,0.01,193224200,9369564,0.01,936956400
sortedset,0.20074868202209473,2028774,0.999,2030804,1346842,0.999,1348190
set,0.05195140838623047,2028774,0.999,2030804,1346842,0.999,1348190
cyroaring,1.6450881958007812e-05,2028774,0.999,2030804,1346842,0.999,1348190
pyroaring,3.314018249511719e-05,2028774,0.999,2030804,1346842,0.999,1348190
sortedset,1.241403341293335,8983764,0.999,8992756,7327433,0.999,7334767
set,0.20905399322509766,8983764,0.999,8992756,7327433,0.999,7334767
pyroaring,0.00011348724365234375,8983764,0.999,8992756,7327433,0.999,7334767
cyroaring,4.696846008300781e-05,8983764,0.999,8992756,7327433,0.999,7334767
set,0.0737454891204834,8061184,0.999,8069253,741021,0.999,741762
pyroaring,3.266334533691406e-05,8061184,0.999,8069253,741021,0.999,741762
sortedset,0.9036600589752197,8061184,0.999,8069253,741021,0.999,741762
cyroaring,2.574920654296875e-05,8061184,0.999,8069253,741021,0.999,741762
set,0.25092506408691406,1280171,0.01,128017100,4724324,0.01,472432400
pyroaring,0.004404306411743164,1280171,0.01,128017100,4724324,0.01,472432400
cyroaring,0.012394905090332031,1280171,0.01,128017100,4724324,0.01,472432400
sortedset,3.8562049865722656,1280171,0.01,128017100,4724324,0.01,472432400
set,0.3590247631072998,8773108,0.1,87731080,2537798,0.1,25377980
sortedset,7.153278112411499,8773108,0.1,87731080,2537798,0.1,25377980
pyroaring,0.0017440319061279297,8773108,0.1,87731080,2537798,0.1,25377980
cyroaring,0.0015878677368164062,8773108,0.1,87731080,2537798,0.1,25377980
sortedset,2.7043771743774414,9350849,0.5,18701698,6081356,0.5,12162712
pyroaring,0.00030875205993652344,9350849,0.5,18701698,6081356,0.5,12162712
cyroaring,0.00032019615173339844,9350849,0.5,18701698,6081356,0.5,12162712
set,0.33318042755126953,9350849,0.5,18701698,6081356,0.5,12162712
cyroaring,0.02683877944946289,4850640,0.04,121266000,2356997,0.04,58924925
sortedset,5.120393991470337,4850640,0.04,121266000,2356997,0.04,58924925
set,0.22736310958862305,4850640,0.04,121266000,2356997,0.04,58924925
pyroaring,0.00459742546081543,4850640,0.04,121266000,2356997,0.04,58924925
cyroaring,0.0002281665802001953,7962780,0.5,15925560,338443,0.5,676886
pyroaring,0.0002627372741699219,7962780,0.5,15925560,338443,0.5,676886
set,0.10447382926940918,7962780,0.5,15925560,338443,0.5,676886
sortedset,1.7373700141906738,7962780,0.5,15925560,338443,0.5,676886
pyroaring,0.001363992691040039,7982850,0.1,79828500,1709162,0.1,17091620
sortedset,6.315354347229004,7982850,0.1,79828500,1709162,0.1,17091620
set,0.2699930667877197,7982850,0.1,79828500,1709162,0.1,17091620
cyroaring,0.0011973381042480469,7982850,0.1,79828500,1709162,0.1,17091620
set,0.2304832935333252,7766315,0.01,776631500,1082251,0.01,108225100
cyroaring,0.012951850891113281,7766315,0.01,776631500,1082251,0.01,108225100
sortedset,6.762375116348267,7766315,0.01,776631500,1082251,0.01,108225100
pyroaring,0.0057294368743896484,7766315,0.01,776631500,1082251,0.01,108225100
set,0.35338497161865234,4065152,0.04,101628800,4420420,0.04,110510500
cyroaring,0.04550600051879883,4065152,0.04,101628800,4420420,0.04,110510500
pyroaring,0.007024526596069336,4065152,0.04,101628800,4420420,0.04,110510500
sortedset,7.3462913036346436,4065152,0.04,101628800,4420420,0.04,110510500
pyroaring,0.00010991096496582031,7052604,0.999,7059663,8222404,0.999,8230634
set,0.23702287673950195,7052604,0.999,7059663,8222404,0.999,8230634
sortedset,1.072918176651001,7052604,0.999,7059663,8222404,0.999,8230634
cyroaring,4.6253204345703125e-05,7052604,0.999,7059663,8222404,0.999,8230634
sortedset,6.949185848236084,8894329,0.04,222358225,1040166,0.04,26004150
cyroaring,0.01651930809020996,8894329,0.04,222358225,1040166,0.04,26004150
set,0.2851440906524658,8894329,0.04,222358225,1040166,0.04,26004150
pyroaring,0.0038433074951171875,8894329,0.04,222358225,1040166,0.04,26004150
pyroaring,9.107589721679688e-05,5713422,0.999,5719141,6824131,0.999,6830961
cyroaring,3.886222839355469e-05,5713422,0.999,5719141,6824131,0.999,6830961
sortedset,0.8418517112731934,5713422,0.999,5719141,6824131,0.999,6830961
set,0.20924949645996094,5713422,0.999,5719141,6824131,0.999,6830961
set,0.11914849281311035,9923282,0.999,9933215,1938072,0.999,1940012
pyroaring,5.078315734863281e-05,9923282,0.999,9933215,1938072,0.999,1940012
cyroaring,3.266334533691406e-05,9923282,0.999,9933215,1938072,0.999,1940012
sortedset,1.166367530822754,9923282,0.999,9933215,1938072,0.999,1940012
set,0.6208293437957764,5506881,0.04,137672025,8975885,0.04,224397125
sortedset,8.74402403831482,5506881,0.04,137672025,8975885,0.04,224397125
pyroaring,0.014462947845458984,5506881,0.04,137672025,8975885,0.04,224397125
cyroaring,0.06315922737121582,5506881,0.04,137672025,8975885,0.04,224397125
sortedset,0.20380663871765137,89442,0.5,178884,1332313,0.5,2664626
pyroaring,4.220008850097656e-05,89442,0.5,178884,1332313,0.5,2664626
cyroaring,3.4332275390625e-05,89442,0.5,178884,1332313,0.5,2664626
set,0.027429819107055664,89442,0.5,178884,1332313,0.5,2664626
set,0.4084618091583252,8953346,0.5,17906692,9368945,0.5,18737890
pyroaring,0.0003273487091064453,8953346,0.5,17906692,9368945,0.5,18737890
sortedset,3.212202548980713,8953346,0.5,17906692,9368945,0.5,18737890
cyroaring,0.0006604194641113281,8953346,0.5,17906692,9368945,0.5,18737890
cyroaring,0.033032894134521484,4096158,0.04,102403950,2938280,0.04,73457000
pyroaring,0.005310535430908203,4096158,0.04,102403950,2938280,0.04,73457000
sortedset,4.989500522613525,4096158,0.04,102403950,2938280,0.04,73457000
set,0.2853050231933594,4096158,0.04,102403950,2938280,0.04,73457000
cyroaring,0.0003688335418701172,9096388,0.5,18192776,8489817,0.5,16979634
set,0.3949873447418213,9096388,0.5,18192776,8489817,0.5,16979634
pyroaring,0.000324249267578125,9096388,0.5,18192776,8489817,0.5,16979634
sortedset,4.960451364517212,9096388,0.5,18192776,8489817,0.5,16979634
set,0.28663039207458496,3889343,0.5,7778686,6547291,0.5,13094582
sortedset,1.6501314640045166,3889343,0.5,7778686,6547291,0.5,13094582
cyroaring,0.00019860267639160156,3889343,0.5,7778686,6547291,0.5,13094582
pyroaring,0.0001971721649169922,3889343,0.5,7778686,6547291,0.5,13094582
set,0.5794157981872559,9350661,0.04,233766525,7021871,0.04,175546775
sortedset,11.439625263214111,9350661,0.04,233766525,7021871,0.04,175546775
cyroaring,0.0843658447265625,9350661,0.04,233766525,7021871,0.04,175546775
pyroaring,0.012866735458374023,9350661,0.04,233766525,7021871,0.04,175546775
sortedset,0.7138891220092773,5003675,0.999,5008683,3760684,0.999,3764448
pyroaring,6.532669067382812e-05,5003675,0.999,5008683,3760684,0.999,3764448
set,0.10847043991088867,5003675,0.999,5008683,3760684,0.999,3764448
cyroaring,3.0279159545898438e-05,5003675,0.999,5008683,3760684,0.999,3764448
set,0.2519063949584961,5339597,0.04,133489925,2666059,0.04,66651475
sortedset,5.411513805389404,5339597,0.04,133489925,2666059,0.04,66651475
pyroaring,0.005216360092163086,5339597,0.04,133489925,2666059,0.04,66651475
cyroaring,0.030687332153320312,5339597,0.04,133489925,2666059,0.04,66651475
pyroaring,8.749961853027344e-05,696768,0.5,1393536,3270104,0.5,6540208
cyroaring,8.177757263183594e-05,696768,0.5,1393536,3270104,0.5,6540208
sortedset,0.9850151538848877,696768,0.5,1393536,3270104,0.5,6540208
set,0.08549141883850098,696768,0.5,1393536,3270104,0.5,6540208
cyroaring,0.0002894401550292969,5757760,0.5,11515520,9039318,0.5,18078636
pyroaring,0.0002646446228027344,5757760,0.5,11515520,9039318,0.5,18078636
sortedset,2.846090316772461,5757760,0.5,11515520,9039318,0.5,18078636
set,0.38692760467529297,5757760,0.5,11515520,9039318,0.5,18078636
pyroaring,0.007122039794921875,9838962,0.01,983896200,1204433,0.01,120443300
sortedset,8.33233118057251,9838962,0.01,983896200,1204433,0.01,120443300
cyroaring,0.013945341110229492,9838962,0.01,983896200,1204433,0.01,120443300
set,0.3098576068878174,9838962,0.01,983896200,1204433,0.01,120443300
sortedset,4.652880668640137,512304,0.01,51230400,5486815,0.01,548681500
set,0.22344160079956055,512304,0.01,51230400,5486815,0.01,548681500
cyroaring,0.006300449371337891,512304,0.01,51230400,5486815,0.01,548681500
pyroaring,0.0033538341522216797,512304,0.01,51230400,5486815,0.01,548681500
set,0.20879697799682617,1015947,0.04,25398675,3938764,0.04,98469100
sortedset,3.650669813156128,1015947,0.04,25398675,3938764,0.04,98469100
pyroaring,0.002401590347290039,1015947,0.04,25398675,3938764,0.04,98469100
cyroaring,0.011961221694946289,1015947,0.04,25398675,3938764,0.04,98469100
sortedset,4.022857427597046,2039624,0.1,20396240,5945136,0.1,59451360
cyroaring,0.0019571781158447266,2039624,0.1,20396240,5945136,0.1,59451360
set,0.2861466407775879,2039624,0.1,20396240,5945136,0.1,59451360
pyroaring,0.001039743423461914,2039624,0.1,20396240,5945136,0.1,59451360
pyroaring,0.00011491775512695312,2047551,0.5,4095102,3549150,0.5,7098300
cyroaring,0.00011277198791503906,2047551,0.5,4095102,3549150,0.5,7098300
sortedset,1.871129035949707,2047551,0.5,4095102,3549150,0.5,7098300
set,0.1471388339996338,2047551,0.5,4095102,3549150,0.5,7098300
sortedset,9.34146785736084,6310982,0.01,631098200,5873412,0.01,587341200
set,0.5263421535491943,6310982,0.01,631098200,5873412,0.01,587341200
cyroaring,0.055924177169799805,6310982,0.01,631098200,5873412,0.01,587341200
pyroaring,0.013867855072021484,6310982,0.01,631098200,5873412,0.01,587341200
set,0.3262820243835449,3375097,0.04,84377425,4533402,0.04,113335050
cyroaring,0.03796863555908203,3375097,0.04,84377425,4533402,0.04,113335050
pyroaring,0.006035804748535156,3375097,0.04,84377425,4533402,0.04,113335050
sortedset,4.997059106826782,3375097,0.04,84377425,4533402,0.04,113335050
sortedset,4.863407611846924,4434649,0.01,443464900,1888657,0.01,188865700
cyroaring,0.01942729949951172,4434649,0.01,443464900,1888657,0.01,188865700
set,0.19922447204589844,4434649,0.01,443464900,1888657,0.01,188865700
pyroaring,0.0053691864013671875,4434649,0.01,443464900,1888657,0.01,188865700
pyroaring,0.001432657241821289,7351405,0.1,73514050,4320958,0.1,43209580
sortedset,7.866766929626465,7351405,0.1,73514050,4320958,0.1,43209580
cyroaring,0.0013163089752197266,7351405,0.1,73514050,4320958,0.1,43209580
set,0.48702073097229004,7351405,0.1,73514050,4320958,0.1,43209580
set,0.3019258975982666,8987687,0.1,89876870,1287202,0.1,12872020
pyroaring,0.0015392303466796875,8987687,0.1,89876870,1287202,0.1,12872020
cyroaring,0.0013401508331298828,8987687,0.1,89876870,1287202,0.1,12872020
sortedset,8.749786615371704,8987687,0.1,89876870,1287202,0.1,12872020
cyroaring,0.00021576881408691406,2938855,0.5,5877710,8121789,0.5,16243578
sortedset,2.108624219894409,2938855,0.5,5877710,8121789,0.5,16243578
set,0.2701449394226074,2938855,0.5,5877710,8121789,0.5,16243578
pyroaring,0.0002162456512451172,2938855,0.5,5877710,8121789,0.5,16243578
sortedset,6.458467483520508,8217649,0.04,205441225,920981,0.04,23024525
cyroaring,0.011955499649047852,8217649,0.04,205441225,920981,0.04,23024525
set,0.22921013832092285,8217649,0.04,205441225,920981,0.04,23024525
pyroaring,0.003403902053833008,8217649,0.04,205441225,920981,0.04,23024525
set,0.4085690975189209,6725196,0.5,13450392,7704585,0.5,15409170
sortedset,2.4772965908050537,6725196,0.5,13450392,7704585,0.5,15409170
cyroaring,0.0002779960632324219,6725196,0.5,13450392,7704585,0.5,15409170
pyroaring,0.0002491474151611328,6725196,0.5,13450392,7704585,0.5,15409170
cyroaring,3.4809112548828125e-05,4708982,0.999,4713695,6911734,0.999,6918652
set,0.18715500831604004,4708982,0.999,4713695,6911734,0.999,6918652
pyroaring,7.843971252441406e-05,4708982,0.999,4713695,6911734,0.999,6918652
sortedset,0.7162380218505859,4708982,0.999,4713695,6911734,0.999,6918652
cyroaring,0.0006906986236572266,9312939,0.5,18625878,3345868,0.5,6691736
set,0.2440471649169922,9312939,0.5,18625878,3345868,0.5,6691736
