class,time,size1,density1,universe1,size2,density2,universe2
pyroaring,0.00035071372985839844,1608413,0.1,16084130,651533,0.1,6515330
cyroaring,0.0003879070281982422,1608413,0.1,16084130,651533,0.1,6515330
set,0.07450461387634277,1608413,0.1,16084130,651533,0.1,6515330
pyroaring,0.002130746841430664,6847671,0.1,68476710,6312539,0.1,63125390
cyroaring,0.0020751953125,6847671,0.1,68476710,6312539,0.1,63125390
set,0.6949355602264404,6847671,0.1,68476710,6312539,0.1,63125390
pyroaring,0.00033664703369140625,3860934,0.5,7721868,8093234,0.5,16186468
cyroaring,0.00036215782165527344,3860934,0.5,7721868,8093234,0.5,16186468
set,0.369584321975708,3860934,0.5,7721868,8093234,0.5,16186468
cyroaring,0.0004570484161376953,8431473,0.5,16862946,7894584,0.5,15789168
set,0.4453616142272949,8431473,0.5,16862946,7894584,0.5,15789168
pyroaring,0.00043272972106933594,8431473,0.5,16862946,7894584,0.5,15789168
set,0.4205479621887207,3375817,0.04,84395425,4905768,0.04,122644200
cyroaring,0.03954291343688965,3375817,0.04,84395425,4905768,0.04,122644200
pyroaring,0.007214784622192383,3375817,0.04,84395425,4905768,0.04,122644200
cyroaring,0.009210824966430664,2008612,0.01,200861200,987460,0.01,98746000
set,0.1439838409423828,2008612,0.01,200861200,987460,0.01,98746000
pyroaring,0.003283977508544922,2008612,0.01,200861200,987460,0.01,98746000
set,0.2432539463043213,7586350,0.04,189658750,277886,0.04,6947150
pyroaring,0.003252744674682617,7586350,0.04,189658750,277886,0.04,6947150
cyroaring,0.005717277526855469,7586350,0.04,189658750,277886,0.04,6947150
pyroaring,0.0018486976623535156,8152730,0.1,81527300,1071355,0.1,10713550
set,0.31857752799987793,8152730,0.1,81527300,1071355,0.1,10713550
cyroaring,0.0017542839050292969,8152730,0.1,81527300,1071355,0.1,10713550
set,0.624561071395874,7635399,0.5,15270798,9396838,0.5,18793676
cyroaring,0.0005128383636474609,7635399,0.5,15270798,9396838,0.5,18793676
pyroaring,0.0006153583526611328,7635399,0.5,15270798,9396838,0.5,18793676
pyroaring,0.005476713180541992,609092,0.01,60909200,6220178,0.01,622017800
cyroaring,0.008354663848876953,609092,0.01,60909200,6220178,0.01,622017800
set,0.3669142723083496,609092,0.01,60909200,6220178,0.01,622017800
cyroaring,0.023946285247802734,5491579,0.04,137289475,1986186,0.04,49654650
set,0.310305118560791,5491579,0.04,137289475,1986186,0.04,49654650
pyroaring,0.005158662796020508,5491579,0.04,137289475,1986186,0.04,49654650
pyroaring,0.008109807968139648,3428038,0.04,85700950,7128292,0.04,178207300
cyroaring,0.04025435447692871,3428038,0.04,85700950,7128292,0.04,178207300
set,0.6184756755828857,3428038,0.04,85700950,7128292,0.04,178207300
pyroaring,4.792213439941406e-05,8132913,0.999,8141054,1292314,0.999,1293607
set,0.11951065063476562,8132913,0.999,8141054,1292314,0.999,1293607
cyroaring,3.3855438232421875e-05,8132913,0.999,8141054,1292314,0.999,1293607
pyroaring,0.00035119056701660156,6525206,0.5,13050412,6522635,0.5,13045270
cyroaring,0.00037217140197753906,6525206,0.5,13050412,6522635,0.5,13045270
set,0.4744689464569092,6525206,0.5,13050412,6522635,0.5,13045270
pyroaring,0.014172792434692383,7267282,0.01,726728200,4492275,0.01,449227500
set,0.6169602870941162,7267282,0.01,726728200,4492275,0.01,449227500
cyroaring,0.04088854789733887,7267282,0.01,726728200,4492275,0.01,449227500
set,0.22931861877441406,2800369,0.5,5600738,3954344,0.5,7908688
cyroaring,0.00019502639770507812,2800369,0.5,5600738,3954344,0.5,7908688
pyroaring,0.00018835067749023438,2800369,0.5,5600738,3954344,0.5,7908688
set,0.3820362091064453,7612629,0.04,190315725,2499966,0.04,62499150
cyroaring,0.03017711639404297,7612629,0.04,190315725,2499966,0.04,62499150
pyroaring,0.006775856018066406,7612629,0.04,190315725,2499966,0.04,62499150
cyroaring,0.03823399543762207,6620960,0.04,165524000,3259723,0.04,81493075
set,0.4004480838775635,6620960,0.04,165524000,3259723,0.04,81493075
pyroaring,0.007843971252441406,6620960,0.04,165524000,3259723,0.04,81493075
set,0.20180392265319824,9964595,0.999,9974569,3335254,0.999,3338592
pyroaring,7.772445678710938e-05,9964595,0.999,9974569,3335254,0.999,3338592
cyroaring,4.482269287109375e-05,9964595,0.999,9974569,3335254,0.999,3338592
pyroaring,0.007995367050170898,4352346,0.04,108808650,3909202,0.04,97730050
set,0.36101484298706055,4352346,0.04,108808650,3909202,0.04,97730050
cyroaring,0.04473567008972168,4352346,0.04,108808650,3909202,0.04,97730050
set,0.24216818809509277,3631394,0.01,363139400,1956250,0.01,195625000
pyroaring,0.006461381912231445,3631394,0.01,363139400,1956250,0.01,195625000
cyroaring,0.017949581146240234,3631394,0.01,363139400,1956250,0.01,195625000
cyroaring,3.6716461181640625e-05,3342509,0.999,3345854,3390932,0.999,3394326
pyroaring,6.723403930664062e-05,3342509,0.999,3345854,3390932,0.999,3394326
set,0.1579279899597168,3342509,0.999,3345854,3390932,0.999,3394326
set,0.8736104965209961,9595095,0.01,959509500,8304825,0.01,830482500
cyroaring,0.08098888397216797,9595095,0.01,959509500,8304825,0.01,830482500
pyroaring,0.024662017822265625,9595095,0.01,959509500,8304825,0.01,830482500
cyroaring,0.0334320068359375,2816768,0.04,70419200,6631811,0.04,165795275
pyroaring,0.007016897201538086,2816768,0.04,70419200,6631811,0.04,165795275
set,0.5722453594207764,2816768,0.04,70419200,6631811,0.04,165795275
set,0.38973355293273926,8679054,0.04,216976350,773993,0.04,19349825
pyroaring,0.0043103694915771484,8679054,0.04,216976350,773993,0.04,19349825
cyroaring,0.011258363723754883,8679054,0.04,216976350,773993,0.04,19349825
pyroaring,0.012962579727172852,3278437,0.01,327843700,9097594,0.01,909759400
set,0.7142250537872314,3278437,0.01,327843700,9097594,0.01,909759400
cyroaring,0.03478550910949707,3278437,0.01,327843700,9097594,0.01,909759400
pyroaring,0.00628209114074707,974270,0.01,97427000,6330605,0.01,633060500
cyroaring,0.011365175247192383,974270,0.01,97427000,6330605,0.01,633060500
set,0.3838210105895996,974270,0.01,97427000,6330605,0.01,633060500
cyroaring,0.0002846717834472656,6605934,0.5,13211868,236828,0.5,473656
pyroaring,0.00028252601623535156,6605934,0.5,13211868,236828,0.5,473656
set,0.11873745918273926,6605934,0.5,13211868,236828,0.5,473656
set,0.14304447174072266,7723058,0.999,7730788,1297462,0.999,1298760
cyroaring,3.147125244140625e-05,7723058,0.999,7730788,1297462,0.999,1298760
pyroaring,4.696846008300781e-05,7723058,0.999,7730788,1297462,0.999,1298760
pyroaring,7.486343383789062e-05,3229095,0.999,3232327,5916672,0.999,5922594
set,0.2111203670501709,3229095,0.999,3232327,5916672,0.999,5922594
cyroaring,3.6716461181640625e-05,3229095,0.999,3232327,5916672,0.999,5922594
pyroaring,0.010074377059936523,8360939,0.01,836093900,2198233,0.01,219823300
set,0.39401984214782715,8360939,0.01,836093900,2198233,0.01,219823300
cyroaring,0.0224611759185791,8360939,0.01,836093900,2198233,0.01,219823300
cyroaring,0.03310656547546387,3561510,0.01,356151000,7521687,0.01,752168700
set,0.6425731182098389,3561510,0.01,356151000,7521687,0.01,752168700
pyroaring,0.012438774108886719,3561510,0.01,356151000,7521687,0.01,752168700
cyroaring,0.00019288063049316406,2412303,0.5,4824606,4437064,0.5,8874128
set,0.22597622871398926,2412303,0.5,4824606,4437064,0.5,8874128
pyroaring,0.00019288063049316406,2412303,0.5,4824606,4437064,0.5,8874128
pyroaring,0.0019283294677734375,7637320,0.1,76373200,2558064,0.1,25580640
cyroaring,0.0017592906951904297,7637320,0.1,76373200,2558064,0.1,25580640
set,0.40297889709472656,7637320,0.1,76373200,2558064,0.1,25580640
set,0.5527515411376953,8496634,0.04,212415850,3560392,0.04,89009800
cyroaring,0.04219675064086914,8496634,0.04,212415850,3560392,0.04,89009800
pyroaring,0.008852243423461914,8496634,0.04,212415850,3560392,0.04,89009800
cyroaring,0.027857065200805664,6506686,0.01,650668600,2981447,0.01,298144700
set,0.3584105968475342,6506686,0.01,650668600,2981447,0.01,298144700
pyroaring,0.01051640510559082,6506686,0.01,650668600,2981447,0.01,298144700
cyroaring,0.03444647789001465,3009191,0.04,75229775,3528071,0.04,88201775
pyroaring,0.006150722503662109,3009191,0.04,75229775,3528071,0.04,88201775
set,0.34183621406555176,3009191,0.04,75229775,3528071,0.04,88201775
pyroaring,0.0013713836669921875,4426180,0.1,44261800,3663259,0.1,36632590
cyroaring,0.0017063617706298828,4426180,0.1,44261800,3663259,0.1,36632590
set,0.3557252883911133,4426180,0.1,44261800,3663259,0.1,36632590
set,0.3394815921783447,2713052,0.04,67826300,3844134,0.04,96103350
cyroaring,0.031308650970458984,2713052,0.04,67826300,3844134,0.04,96103350
pyroaring,0.005734682083129883,2713052,0.04,67826300,3844134,0.04,96103350
cyroaring,0.046483516693115234,3997921,0.04,99948025,6856322,0.04,171408050
pyroaring,0.008926868438720703,3997921,0.04,99948025,6856322,0.04,171408050
set,0.6213619709014893,3997921,0.04,99948025,6856322,0.04,171408050
pyroaring,0.0008516311645507812,542390,0.1,5423900,3543424,0.1,35434240
set,0.2106015682220459,542390,0.1,5423900,3543424,0.1,35434240
cyroaring,0.0008015632629394531,542390,0.1,5423900,3543424,0.1,35434240
cyroaring,0.0027778148651123047,9756965,0.1,97569650,7325176,0.1,73251760
set,0.840285062789917,9756965,0.1,97569650,7325176,0.1,73251760
pyroaring,0.00283050537109375,9756965,0.1,97569650,7325176,0.1,73251760
pyroaring,0.00032210350036621094,6649420,0.5,13298840,3915692,0.5,7831384
cyroaring,0.0003039836883544922,6649420,0.5,13298840,3915692,0.5,7831384
set,0.2640957832336426,6649420,0.5,13298840,3915692,0.5,7831384
cyroaring,0.0019271373748779297,1864428,0.1,18644280,8136957,0.1,81369570
set,0.5446689128875732,1864428,0.1,18644280,8136957,0.1,81369570
pyroaring,0.0019297599792480469,1864428,0.1,18644280,8136957,0.1,81369570
set,0.26285600662231445,1064415,0.5,2128830,8824998,0.5,17649996
pyroaring,0.00031256675720214844,1064415,0.5,2128830,8824998,0.5,17649996
cyroaring,0.000308990478515625,1064415,0.5,2128830,8824998,0.5,17649996
pyroaring,0.011911392211914062,3918110,0.01,391811000,5364731,0.01,536473100
set,0.4845576286315918,3918110,0.01,391811000,5364731,0.01,536473100
cyroaring,0.03494429588317871,3918110,0.01,391811000,5364731,0.01,536473100
pyroaring,0.0020821094512939453,2461999,0.1,24619990,8559979,0.1,85599790
set,0.6503729820251465,2461999,0.1,24619990,8559979,0.1,85599790
cyroaring,0.0020389556884765625,2461999,0.1,24619990,8559979,0.1,85599790
pyroaring,0.004018068313598633,474375,0.04,11859375,9298311,0.04,232457775
set,0.5348265171051025,474375,0.04,11859375,9298311,0.04,232457775
cyroaring,0.008355855941772461,474375,0.04,11859375,9298311,0.04,232457775
pyroaring,0.00029015541076660156,1720289,0.5,3440578,7948477,0.5,15896954
set,0.27337074279785156,1720289,0.5,3440578,7948477,0.5,15896954
cyroaring,0.0003037452697753906,1720289,0.5,3440578,7948477,0.5,15896954
pyroaring,0.003920316696166992,7179487,0.04,179487175,763803,0.04,19095075
set,0.2701375484466553,7179487,0.04,179487175,763803,0.04,19095075
cyroaring,0.01079249382019043,7179487,0.04,179487175,763803,0.04,19095075
set,0.5386106967926025,1896674,0.04,47416850,7312175,0.04,182804375
pyroaring,0.005700588226318359,1896674,0.04,47416850,7312175,0.04,182804375
cyroaring,0.023597240447998047,1896674,0.04,47416850,7312175,0.04,182804375
cyroaring,0.010102987289428711,5054904,0.01,505490400,854367,0.01,85436700
set,0.22022533416748047,5054904,0.01,505490400,854367,0.01,85436700
pyroaring,0.0050432682037353516,5054904,0.01,505490400,854367,0.01,85436700
pyroaring,0.002092599868774414,8019366,0.1,80193660,2967399,0.1,29673990
set,0.45455074310302734,8019366,0.1,80193660,2967399,0.1,29673990
cyroaring,0.0018963813781738281,8019366,0.1,80193660,2967399,0.1,29673990
cyroaring,0.10842537879943848,9558509,0.04,238962725,9447299,0.04,236182475
set,0.93231201171875,9558509,0.04,238962725,9447299,0.04,236182475
pyroaring,0.018901348114013672,9558509,0.04,238962725,9447299,0.04,236182475
pyroaring,0.002178192138671875,9152867,0.1,91528670,2252771,0.1,22527710
set,0.4955410957336426,9152867,0.1,91528670,2252771,0.1,22527710
cyroaring,0.0020685195922851562,9152867,0.1,91528670,2252771,0.1,22527710
set,0.47064208984375,4883836,0.1,48838360,5792059,0.1,57920590
cyroaring,0.0017464160919189453,4883836,0.1,48838360,5792059,0.1,57920590
pyroaring,0.0017955303192138672,4883836,0.1,48838360,5792059,0.1,57920590
pyroaring,0.00705265998840332,420641,0.01,42064100,9494904,0.01,949490400
set,0.5189146995544434,420641,0.01,42064100,9494904,0.01,949490400
cyroaring,0.008550882339477539,420641,0.01,42064100,9494904,0.01,949490400
set,0.19128990173339844,5020757,0.01,502075700,431196,0.01,43119600
pyroaring,0.004288911819458008,5020757,0.01,502075700,431196,0.01,43119600
cyroaring,0.006297111511230469,5020757,0.01,502075700,431196,0.01,43119600
set,0.8290505409240723,5759735,0.04,143993375,8948625,0.04,223715625
cyroaring,0.06895637512207031,5759735,0.04,143993375,8948625,0.04,223715625
pyroaring,0.012738704681396484,5759735,0.04,143993375,8948625,0.04,223715625
set,0.02442646026611328,1203050,0.999,1204254,214481,0.999,214695
pyroaring,1.8596649169921875e-05,1203050,0.999,1204254,214481,0.999,214695
cyroaring,1.4543533325195312e-05,1203050,0.999,1204254,214481,0.999,214695
set,0.9223039150238037,6677251,0.04,166931275,9599924,0.04,239998100
pyroaring,0.014591455459594727,6677251,0.04,166931275,9599924,0.04,239998100
cyroaring,0.07833242416381836,6677251,0.04,166931275,9599924,0.04,239998100
pyroaring,0.007039308547973633,5882701,0.01,588270100,1481108,0.01,148110800
cyroaring,0.015405654907226562,5882701,0.01,588270100,1481108,0.01,148110800
set,0.2826957702636719,5882701,0.01,588270100,1481108,0.01,148110800
cyroaring,0.001458883285522461,6607858,0.1,66078580,1352731,0.1,13527310
set,0.24065709114074707,6607858,0.1,66078580,1352731,0.1,13527310
pyroaring,0.0015060901641845703,6607858,0.1,66078580,1352731,0.1,13527310
set,1.0980453491210938,8084301,0.1,80843010,9060237,0.1,90602370
cyroaring,0.0027570724487304688,8084301,0.1,80843010,9060237,0.1,90602370
pyroaring,0.003490447998046875,8084301,0.1,80843010,9060237,0.1,90602370
pyroaring,4.267692565917969e-05,2143978,0.999,2146124,1613203,0.999,1614817
cyroaring,2.2411346435546875e-05,2143978,0.999,2146124,1613203,0.999,1614817
set,0.07209110260009766,2143978,0.999,2146124,1613203,0.999,1614817
pyroaring,4.696846008300781e-05,1355415,0.999,1356771,8184465,0.999,8192657
cyroaring,2.86102294921875e-05,1355415,0.999,1356771,8184465,0.999,8192657
set,0.18431472778320312,1355415,0.999,1356771,8184465,0.999,8192657
cyroaring,0.0004360675811767578,6217178,0.5,12434356,8312783,0.5,16625566
pyroaring,0.0004057884216308594,6217178,0.5,12434356,8312783,0.5,16625566
set,0.49794554710388184,6217178,0.5,12434356,8312783,0.5,16625566
cyroaring,5.269050598144531e-05,7407970,0.999,7415385,6025918,0.999,6031949
pyroaring,0.00010251998901367188,7407970,0.999,7415385,6025918,0.999,6031949
set,0.3022921085357666,7407970,0.999,7415385,6025918,0.999,6031949
set,0.4619293212890625,6530434,0.5,13060868,5853924,0.5,11707848
cyroaring,0.0003483295440673828,6530434,0.5,13060868,5853924,0.5,11707848
pyroaring,0.0004253387451171875,6530434,0.5,13060868,5853924,0.5,11707848
cyroaring,0.0003027915954589844,1745691,0.5,3491382,7848660,0.5,15697320
pyroaring,0.00028824806213378906,1745691,0.5,3491382,7848660,0.5,15697320
set,0.31688547134399414,1745691,0.5,3491382,7848660,0.5,15697320
set,0.11631298065185547,7960781,0.999,7968749,1075904,0.999,1076980
pyroaring,4.1961669921875e-05,7960781,0.999,7968749,1075904,0.999,1076980
cyroaring,3.170967102050781e-05,7960781,0.999,7968749,1075904,0.999,1076980
cyroaring,3.814697265625e-05,5290963,0.999,5296259,4093158,0.999,4097255
pyroaring,8.130073547363281e-05,5290963,0.999,5296259,4093158,0.999,4097255
set,0.16357803344726562,5290963,0.999,5296259,4093158,0.999,4097255
set,0.783726692199707,5699301,0.04,142482525,6709757,0.04,167743925
pyroaring,0.01222991943359375,5699301,0.04,142482525,6709757,0.04,167743925
cyroaring,0.06822395324707031,5699301,0.04,142482525,6709757,0.04,167743925
pyroaring,0.006056547164916992,3244931,0.04,81123275,2968765,0.04,74219125
cyroaring,0.034062862396240234,3244931,0.04,81123275,2968765,0.04,74219125
set,0.33922648429870605,3244931,0.04,81123275,2968765,0.04,74219125
set,0.677276611328125,4058745,0.04,101468625,7607956,0.04,190198900
pyroaring,0.010071992874145508,4058745,0.04,101468625,7607956,0.04,190198900
cyroaring,0.04734063148498535,4058745,0.04,101468625,7607956,0.04,190198900
pyroaring,0.0003139972686767578,6423306,0.5,12846612,3550534,0.5,7101068
set,0.29497718811035156,6423306,0.5,12846612,3550534,0.5,7101068
cyroaring,0.0003159046173095703,6423306,0.5,12846612,3550534,0.5,7101068
cyroaring,2.765655517578125e-05,1525341,0.999,1526867,6001973,0.999,6007980
pyroaring,4.649162292480469e-05,1525341,0.999,1526867,6001973,0.999,6007980
set,0.13498234748840332,1525341,0.999,1526867,6001973,0.999,6007980
cyroaring,0.05407881736755371,9018629,0.04,225465725,4620671,0.04,115516775
set,0.6030278205871582,9018629,0.04,225465725,4620671,0.04,115516775
pyroaring,0.010806083679199219,9018629,0.04,225465725,4620671,0.04,115516775
set,0.2973136901855469,6037945,0.999,6043988,6014611,0.999,6020631
pyroaring,0.00010418891906738281,6037945,0.999,6043988,6014611,0.999,6020631
cyroaring,4.76837158203125e-05,6037945,0.999,6043988,6014611,0.999,6020631
set,0.34960365295410156,8443287,0.5,16886574,2835937,0.5,5671874
pyroaring,0.000392913818359375,8443287,0.5,16886574,2835937,0.5,5671874
cyroaring,0.00037741661071777344,8443287,0.5,16886574,2835937,0.5,5671874
pyroaring,0.030257225036621094,9823803,0.01,982380300,9470489,0.01,947048900
cyroaring,0.09049630165100098,9823803,0.01,982380300,9470489,0.01,947048900
set,0.9725444316864014,9823803,0.01,982380300,9470489,0.01,947048900
cyroaring,6.246566772460938e-05,8361945,0.999,8370315,8833499,0.999,8842341
pyroaring,0.0001385211944580078,8361945,0.999,8370315,8833499,0.999,8842341
set,0.4229762554168701,8361945,0.999,8370315,8833499,0.999,8842341
pyroaring,0.002474546432495117,654891,0.04,16372275,3795303,0.04,94882575
set,0.24804449081420898,654891,0.04,16372275,3795303,0.04,94882575
cyroaring,0.008641958236694336,654891,0.04,16372275,3795303,0.04,94882575
set,0.10511970520019531,2735060,0.01,273506000,256249,0.01,25624900
pyroaring,0.0023050308227539062,2735060,0.01,273506000,256249,0.01,25624900
cyroaring,0.0035135746002197266,2735060,0.01,273506000,256249,0.01,25624900
set,0.1341099739074707,6270814,0.999,6277091,2054628,0.999,2056684
cyroaring,3.361701965332031e-05,6270814,0.999,6277091,2054628,0.999,2056684
pyroaring,5.602836608886719e-05,6270814,0.999,6277091,2054628,0.999,2056684
set,0.2713754177093506,6120917,0.1,61209170,1873814,0.1,18738140
pyroaring,0.0014829635620117188,6120917,0.1,61209170,1873814,0.1,18738140
cyroaring,0.0015459060668945312,6120917,0.1,61209170,1873814,0.1,18738140
cyroaring,0.017639875411987305,1361772,0.01,136177200,9380712,0.01,938071200
set,0.6088874340057373,1361772,0.01,136177200,9380712,0.01,938071200
pyroaring,0.008998870849609375,1361772,0.01,136177200,9380712,0.01,938071200
set,0.7427284717559814,4179157,0.04,104478925,8890230,0.04,222255750
cyroaring,0.050065040588378906,4179157,0.04,104478925,8890230,0.04,222255750
pyroaring,0.01005864143371582,4179157,0.04,104478925,8890230,0.04,222255750
pyroaring,0.0001125335693359375,6104186,0.999,6110296,8275314,0.999,8283597
set,0.31433963775634766,6104186,0.999,6110296,8275314,0.999,8283597
cyroaring,5.245208740234375e-05,6104186,0.999,6110296,8275314,0.999,8283597
pyroaring,0.0013740062713623047,4578101,0.1,45781010,3274162,0.1,32741620
cyroaring,0.0016264915466308594,4578101,0.1,45781010,3274162,0.1,32741620
set,0.35534000396728516,4578101,0.1,45781010,3274162,0.1,32741620
set,0.11638522148132324,605184,0.5,1210368,3190155,0.5,6380310
pyroaring,0.0001342296600341797,605184,0.5,1210368,3190155,0.5,6380310
cyroaring,0.00014448165893554688,605184,0.5,1210368,3190155,0.5,6380310
cyroaring,2.8848648071289062e-05,1286869,0.999,1288157,5852811,0.999,5858669
pyroaring,4.3392181396484375e-05,1286869,0.999,1288157,5852811,0.999,5858669
set,0.17009425163269043,1286869,0.999,1288157,5852811,0.999,5858669
set,0.14445734024047852,532461,0.5,1064922,2712606,0.5,5425212
cyroaring,0.00010323524475097656,532461,0.5,1064922,2712606,0.5,5425212
pyroaring,0.00011324882507324219,532461,0.5,1064922,2712606,0.5,5425212
pyroaring,0.0003132820129394531,5270460,0.5,10540920,2745559,0.5,5491118
set,0.23758316040039062,5270460,0.5,10540920,2745559,0.5,5491118
cyroaring,0.0003123283386230469,5270460,0.5,10540920,2745559,0.5,5491118
set,0.444622278213501,7277235,0.04,181930875,3391505,0.04,84787625
pyroaring,0.008187055587768555,7277235,0.04,181930875,3391505,0.04,84787625
cyroaring,0.040786027908325195,7277235,0.04,181930875,3391505,0.04,84787625
set,0.3322482109069824,2279290,0.04,56982250,3907610,0.04,97690250
cyroaring,0.026613235473632812,2279290,0.04,56982250,3907610,0.04,97690250
pyroaring,0.005134105682373047,2279290,0.04,56982250,3907610,0.04,97690250
set,0.16032147407531738,6623067,0.999,6629696,2809943,0.999,2812755
pyroaring,6.604194641113281e-05,6623067,0.999,6629696,2809943,0.999,2812755
cyroaring,3.528594970703125e-05,6623067,0.999,6629696,2809943,0.999,2812755
set,0.2168269157409668,2227769,0.5,4455538,3733203,0.5,7466406
pyroaring,0.0001785755157470703,2227769,0.5,4455538,3733203,0.5,7466406
cyroaring,0.00017976760864257812,2227769,0.5,4455538,3733203,0.5,7466406
pyroaring,0.01152801513671875,2331525,0.01,233152500,4312586,0.01,431258600
set,0.44796204566955566,2331525,0.01,233152500,4312586,0.01,431258600
cyroaring,0.021609067916870117,2331525,0.01,233152500,4312586,0.01,431258600
set,0.25946474075317383,3826241,0.999,3830071,8516524,0.999,8525049
pyroaring,8.96453857421875e-05,3826241,0.999,3830071,8516524,0.999,8525049
cyroaring,4.363059997558594e-05,3826241,0.999,3830071,8516524,0.999,8525049
cyroaring,0.0027008056640625,6404968,0.1,64049680,9642887,0.1,96428870
pyroaring,0.002829313278198242,6404968,0.1,64049680,9642887,0.1,96428870
set,0.9434669017791748,6404968,0.1,64049680,9642887,0.1,96428870
set,0.33576226234436035,3060082,0.01,306008200,3064157,0.01,306415700
cyroaring,0.027028799057006836,3060082,0.01,306008200,3064157,0.01,306415700
pyroaring,0.011350631713867188,3060082,0.01,306008200,3064157,0.01,306415700
cyroaring,0.00034546852111816406,1257507,0.5,2515014,7071697,0.5,14143394
set,0.2270059585571289,1257507,0.5,2515014,7071697,0.5,14143394
pyroaring,0.00028705596923828125,1257507,0.5,2515014,7071697,0.5,14143394
cyroaring,0.0005259513854980469,6052768,0.5,12105536,9916501,0.5,19833002
set,0.53029465675354,6052768,0.5,12105536,9916501,0.5,19833002
pyroaring,0.0005407333374023438,6052768,0.5,12105536,9916501,0.5,19833002
